price,bedrooms,bathrooms,floors
600000,3,1.75,2.5
432000,4,1,1
455000,3,1.5,2
279950,3,1.75,1
267500,3,1.5,1
620000,4,2.5,2
110000,2,1,1
625000,3,3.5,2
389000,2,1,1
1200000,4,2,2
788500,4,2.25,2
567000,5,2.25,1
515000,2,2.25,1
605000,4,2.5,1
430000,4,3.75,2
805000,2,1.75,1
567500,3,2.5,2
647500,3,1.75,1
495000,2,1.75,2.5
825000,4,2.5,2
435000,4,2.25,2
445950,3,1.75,1
960000,5,2.75,2
780000,4,3,1.5
274500,3,2.25,1
729953,5,3,1.5
464950,3,1.5,2
620000,4,1.75,1
735000,4,3.5,2
450000,4,2.25,1
450000,4,1,1.5
842500,4,2.5,2.5
360000,3,2,1
585000,3,2.5,2
461000,3,2.25,1
345000,2,1,1
1075000,3,2.5,1
643000,4,2.5,2
690000,4,2.5,2
282000,4,1,1.5
549000,3,1.75,1
815000,3,2,2
2200000,5,4.25,2
700000,3,2.25,2
933399,3,2.5,2
290000,3,1,1
372000,4,1.75,1
450000,2,1.75,1
303700,3,2.5,2
672000,4,2.5,2
334000,4,1.5,1.5
260000,2,1,1
749950,3,1.75,1
330000,4,2.25,2
830000,5,3,2
1131000,3,2.25,1
320000,3,1,1
260000,2,1,1.5
225000,3,2,1
279200,1,1,1
520000,4,3.5,2
505000,3,2.5,2
234000,3,1.75,1
503000,4,2.5,2
606000,4,2.25,1
433500,3,1,1
250000,3,1.5,1
719000,3,2.5,2
381000,3,2,1
267000,3,2.5,2
275000,1,0.75,1
651000,4,2.5,2
439000,2,1,1
325000,2,1,1
490000,2,1,1
519900,4,2.5,2
545000,4,2.75,2
1062500,4,4,2
542000,4,1.75,1
465000,4,1.75,2
408000,2,2,1
292000,4,2.5,2
253000,3,1.75,1
280000,2,1,1
658588,3,2.25,2
635000,4,2.25,1
439000,4,2.25,2
300000,3,2.5,2
345000,3,1.5,1
283500,4,2.25,2
425000,2,1,1.5
685000,3,1.75,1
750000,3,2.5,2
245000,4,1.5,1
585444,6,3.75,1
706000,4,2.5,2
445000,4,2,1.5
241000,3,2,1
1175000,2,2.5,2
530000,3,1,1.5
350000,3,1.5,1
1700000,4,3.75,2
389000,3,1,1
799000,4,2.75,2
1400000,4,2.5,1
340895,2,1,1
780000,4,2.5,2
350000,2,1.5,1
470000,3,2.5,2
914600,4,3,2
354000,4,2.5,2
470000,5,2,1.5
715000,3,2,1
265000,2,1,1
2537000,4,3,2
640000,3,1,1
290000,4,1.75,2
480000,5,4.75,1
535000,3,2,1
907000,3,1.75,1
459000,3,1.75,1
1355000,3,2.5,1
264950,3,1.5,1
352950,3,1,1.5
491500,3,2.25,1
1229000,4,3.5,2
369500,3,1,1
566000,3,2.5,2
290000,3,2.25,1
5350000,5,5,2
180000,3,1,1
215000,2,1,1
302000,2,1,1
352500,3,1.75,1
235867,4,2,1
500000,3,2.25,2
382000,3,2.25,2
515000,5,2.5,1.5
250000,1,1,1
672500,3,2.25,1.5
755000,3,2.25,2
707500,3,1,2
459000,4,2,1
140000,3,1,1.5
495000,2,1,1
757000,3,3.25,2
765000,3,3.25,2
359000,4,1.5,1
440000,3,1,1
400000,4,1.5,1
652000,3,2,1
260000,3,1.75,1
1328000,5,3,1
519500,4,2,1
650000,3,1,1.5
280000,4,2.25,2
515000,4,1.75,1
400000,3,2.25,2
652100,3,2.5,2
235000,6,3,2
701000,4,1.5,2
640000,4,2.5,2
455800,3,2.5,2
504750,3,2.5,2
483000,3,3,2
530000,3,0.75,1
250000,2,1,1
229950,5,2.75,1
884744,4,3.5,2
514000,3,1.5,1
532000,3,2.25,1
423000,4,2.5,2
420000,2,1,1
521000,3,1.75,1
577000,4,2.25,2
425000,3,1,1
495000,4,2.5,2
340000,3,2.5,2
499950,3,3.5,2
1218000,4,3,2
720000,4,2.75,1
249000,3,1.5,1
206135,3,1,1
300000,5,2.75,2
612000,6,3,1.5
1102030,5,2.5,2
230000,4,2,1.5
850000,3,1,1
355000,4,2.5,1
442000,4,2.5,2
399000,4,3,2
360000,4,2.5,2
390000,3,1.75,1
413000,5,2.5,1
190000,2,1,1
432900,3,2.5,2
621138,3,2.25,2
270000,3,2.25,1.5
610000,4,2.25,1
500000,3,2,1
715000,4,2.25,1
264000,3,1.5,1
550000,3,1.75,1.5
337000,3,2,1
170000,3,1,1
405000,4,2.5,1
775000,4,2.5,1
425000,3,2.25,1
713000,5,2.75,2
555000,5,2.5,1
810000,4,2.5,2
1250000,4,3.75,2
819000,3,3.5,2
409900,3,2.5,2
935000,2,2.5,2
657500,4,1.75,1
900000,6,3.75,2
932800,5,3.25,2.5
391000,3,2,1
420000,4,2.5,2
1300000,6,3.5,2
415000,3,1.5,1
350000,3,1.75,1
375000,2,1,2
860000,3,1.75,1
495000,4,2.25,1
250000,4,2.25,1
365000,4,2.25,1
503000,3,2.75,1
150000,2,1,1
450000,4,1.75,1
355000,4,3,2
245000,3,2,2
265900,3,2,1
299000,4,2.5,1
957500,4,2.25,2
343000,3,1,1
307500,3,2.25,2
937500,5,3.75,2
610000,3,3,1
720000,3,1.5,1
610000,4,2,1.5
434500,3,1.75,1
602500,2,2.5,1
607010,4,2.5,2
610000,3,1,1
828500,4,2.5,2
199990,3,1,1
294000,3,1.75,1
789500,4,2.5,2
797000,3,3.5,2
539950,5,3,2
284950,4,1.5,1
776500,4,1.5,1
525000,4,2.5,1
303000,3,2.5,2
722080,3,3.25,2
140000,3,1,1
235000,3,1,1
440000,3,1,1.5
605000,3,1.75,1.5
380000,2,1,1
352000,4,1,1
420000,4,2.25,1
1175000,4,2,2
1375000,3,1.5,1
300000,3,1.5,1.5
1150000,4,3.25,2
453500,2,1.5,1
443500,3,2,1
332000,2,1,1
655000,3,2.5,2
475000,4,1,1.5
372500,3,1.75,1
1050000,4,2.5,1
500000,3,1.75,1
900000,6,2.75,1.5
327500,3,1,1
390000,3,1.75,1
451101,2,1.5,2
455000,4,1,1.5
650000,4,2.5,2
895000,3,2.5,2
800000,4,2.25,1
703770,4,2.25,2
249950,3,1.75,1
512000,2,2,1
780000,5,2.5,1
336000,3,2.25,2
285000,3,2,1.5
229900,3,1.75,1
667500,4,3,1.5
378000,4,2.5,1
454000,3,2.5,2
537500,4,2.5,2
425000,3,1,1.5
290000,3,2,1
349500,3,2,1
370000,3,2.75,2
549500,3,1.75,1
245000,2,1,1
208000,3,1.75,1
248000,4,2.25,1
610000,4,3.25,1.5
550000,4,2.5,2
750000,3,2.75,2
192000,2,1.75,1
169317,2,1,1
1198000,4,3.5,2.5
880000,2,1,1.5
210000,1,1,1
180500,3,1.5,1
540000,4,2,2
520000,3,1.75,1
177500,3,1.5,1
415000,3,1.75,1
495000,4,2.5,1
325000,3,2.25,1
440000,2,1.75,1
411000,3,1.75,1
810000,5,3.5,2
561750,5,1.75,1
835100,4,2.5,1
450000,3,2.25,1
238000,3,2.5,2
299000,3,1,1
570000,2,1,1
340000,3,1.75,2
450000,2,1.75,1.5
272750,4,1.5,1
520000,4,2,2
284950,3,1,1
255000,2,1.5,1
231500,2,1,1
415000,1,2,2.5
330000,4,2.5,2
365000,3,1.5,1
425000,4,2,1.5
400000,4,1.75,1
335000,4,2.5,2
342000,3,3,2
490000,8,5,2
331500,4,1.75,1
960000,3,2.5,3
720500,4,2.5,2
830000,3,2.5,2
662990,3,1.75,1.5
220000,4,2,1.5
349950,5,2,1
550000,3,2,1
396000,3,1.75,1
635000,4,1.5,2
293000,3,1,1
339000,3,2.25,1
285000,4,2.25,2
775000,6,2.75,1.5
224000,4,1.5,1
2250000,4,3.5,2
165050,3,1,1
275000,3,1.25,1.5
445000,5,3,1
510000,3,2.25,1
1230000,4,2.5,2
390000,3,1.5,1
460000,3,2.25,1
700000,3,1.75,1
874150,4,3.5,2
470000,3,2.25,2
374000,3,1.75,1
510000,2,1.75,1.5
467000,2,2.5,3
576000,4,2.5,2
196440,3,2,1
825000,4,2.5,2
281000,2,1,1
326000,3,2.5,3
340000,3,1.75,1
440000,5,1.75,1
749000,4,2.5,2
340000,4,1,1.5
561000,3,2,2
270000,3,2.25,1
600000,2,1,1
219900,4,1.5,1
617000,3,1.75,2
469000,3,2.25,2
229000,3,1,1
1265000,4,3,2.5
365000,3,1.5,1
429000,4,2.5,2
550000,4,2.5,2
453000,3,2.5,1
187500,3,1.5,1
520500,6,2.5,1
300000,3,1.75,1
799000,4,3.25,2
338000,3,2.5,2
800000,3,1,1.5
360000,2,2,1
442500,6,2.5,1
700000,4,1,1
830000,5,3,1
360400,3,2.5,2
345000,3,1,1
300000,3,1.75,1
350000,3,1,1
368000,4,2,1
264000,3,1.75,1
435000,3,2,1
200000,3,1.5,1.5
620000,5,2.5,2
1679000,5,4.25,2
337000,3,1.75,1
1928000,4,3.25,2
544500,4,2.5,1
252000,1,1,1
445000,4,2.5,2
379500,3,2.25,2
189950,4,2,1
469000,3,1,1.5
600000,5,2.75,1
785000,3,2.5,2
372000,4,2.75,2
445000,5,3,2
508000,4,2.25,2
780000,5,1.5,2
541100,4,2.25,2
729000,4,2.5,2
397000,3,2,1
451555,2,1,1
300000,2,1,1
416000,3,2.5,1
490000,2,1,1
480000,6,3.75,2
368000,2,2,1
1038000,3,2.5,2
545000,3,2.5,1
850000,5,2.75,2
550000,4,3.5,2
600000,3,2.25,2
535000,4,2.5,1
599950,3,2.5,2
531000,5,2.75,1
530000,4,2.25,2
597326,4,4,2
805000,4,2.5,2
390000,4,1.75,1
487250,4,2,1.5
301000,3,1.5,1
1175000,5,2.75,1.5
299000,4,2.5,2
2350000,4,2.25,2.5
400000,4,2.5,2.5
467500,4,2.5,1
305000,4,2.5,2
210000,3,1,1
300000,3,1,1
327500,3,2.25,1
269000,3,2,1
975000,4,3.25,1
355000,3,1,1
712000,3,1,1.5
883000,4,2.5,2
190000,2,1,1
443000,3,1.75,1
920000,4,3,2
285000,4,2.25,1
901000,4,3.25,1
552500,3,1.75,1
256000,2,1,1
341000,3,1.5,1.5
279000,4,2.25,2
686000,4,2.25,2
225000,2,1,1.5
215500,2,1.75,1
950000,4,3,1.5
503000,4,2.5,2
780000,3,2.5,2
212000,4,2,1
580000,4,2.75,1.5
465000,4,2.5,2
206000,4,2,1
615000,3,2.5,2
519000,4,1,1.5
1135000,4,3.25,2
330000,5,2.5,2
240000,4,1.5,1
574000,3,2,1
930000,4,4.25,2
850000,4,3,2
415000,3,1.5,1
480000,3,2.5,1
300000,5,1,1
439000,4,2.25,2
450000,3,1,1
589000,3,2.5,1
477000,3,2.25,2
587500,4,2.25,1
1315000,4,2.25,2
1430000,4,2.5,2
700000,4,2.25,2
275000,2,1,1
367500,3,1,1
453250,4,2.5,2
607000,5,1.75,1
255000,4,2,1
501000,2,2,1
450000,3,1,1
360000,3,2.25,2
460000,4,1.75,1.5
753000,3,1.75,1
389950,2,1,1
469000,2,1,1
550000,4,1.75,2
565000,5,3.5,1.5
189650,2,1.75,1
1525000,4,3.25,2
260000,3,1.75,1
243000,3,1.75,1
1100000,4,2.5,1
249000,3,1.5,1
720000,2,1,1
905000,4,2.5,2
824500,4,2.5,1.5
762500,4,2.75,1
580000,3,2.5,3
380000,3,2,1
805000,3,1.75,1
520000,4,1.75,1.5
1569500,5,4.5,3
175000,2,1,1
353500,4,2.25,2
500000,4,2.5,1
386500,3,1.75,1
210000,2,1,1
439500,3,2.5,1
315000,5,2.5,2
339000,4,2.5,2
655000,4,2.25,1
740000,2,2.5,1
685000,5,2.5,2
550000,5,2.5,1
405000,2,1.75,2
765000,4,2.25,1
625000,3,2,2
207000,4,2.5,1.5
370000,4,2.5,1.5
475000,3,2.5,1
365000,2,1,1
411800,4,2.25,1
668000,5,3.5,2
618000,3,2.5,2
247500,4,2,1
345000,5,3,1
616300,3,2,2
348000,3,1.5,1
425000,3,2.5,1
850000,5,2.75,1
820000,5,2.75,2
832000,4,2.25,2
835000,3,1.75,2
350000,3,2.5,2
349000,4,2.5,2
1125000,6,3.75,2
320000,3,2.5,2
150000,3,1,1
340000,3,1,1
785500,4,4,2
410500,4,2.5,2
580000,3,2.5,2
345000,2,1.5,2
550000,3,2.25,1.5
449500,4,3,2
300000,3,1,1
915000,4,2.5,2
1575000,4,3.75,2
599000,4,2.75,1
755000,4,2.5,1
400000,3,1,1
133000,3,1,1
330000,4,1.5,1
330000,4,1,1.5
375000,3,1.75,1
485000,4,2.75,1
470000,4,2.5,1.5
1045000,4,3,2
548800,4,1,1.5
315000,2,1,1
590000,3,2,1
439950,4,2.5,2
325000,3,1.75,1
400000,2,1,1
685000,4,2.5,2
339950,3,2,1.5
315000,3,1.75,1
411753,3,2.5,2
577000,2,1.75,1
500000,3,1.75,1
210000,3,2,1
640000,4,1.75,1
460000,4,1.75,1
265000,2,1,1
740000,5,5,1
230000,3,1,1
315000,3,1.75,1
432000,3,1.75,1
467000,3,2.5,2
255000,5,3.75,1
316500,3,1.75,1
190000,4,2,1
490000,3,2,1.5
378000,4,1.75,1
598800,6,4,3
333800,5,3,1
690000,4,2.5,2
320000,4,1.75,1
1249000,4,3.5,1.5
335000,3,1.5,1
840000,3,2.5,1
608250,4,2.75,2
550000,3,2.5,2
240000,3,1,1
998000,3,2.25,2
275000,3,1.75,1
284200,3,2.5,1
1715000,4,3.75,2
2400000,4,3.75,2
930800,5,2.5,2
930000,4,3,1
215000,4,1.5,1
480000,2,1.5,1
483945,2,1.75,1
347000,3,1.75,1
232500,3,2,1
390000,4,2.25,1
550000,3,2.25,1
590000,4,2.5,2
420850,1,1,1
345000,4,2.5,1
429800,3,2,1
302000,4,1.75,1.5
800000,4,1.5,1.5
250000,3,2.5,2
605000,3,2,1
412000,3,1.75,1
252000,3,2,2
375000,3,1,1.5
725000,2,1.75,1
471750,5,3.5,1
490000,4,2.25,2
439000,2,1,1
355000,4,2,1
250000,1,0.75,1
780000,4,2.25,1
409000,2,1,1
420000,2,1,1
200000,1,0.75,1
830000,2,1.5,1
695000,3,2.5,2
815000,4,2.75,2
210000,3,1.75,1
635000,3,1.75,1
562500,4,2.5,2
402500,4,2.5,2
555000,3,2,1
310000,3,1,1
500000,4,2.5,2
430000,6,3,1
1600000,3,4.25,2
627500,4,1,1.5
335000,4,2.5,2
962000,4,2.25,1
299000,3,1.75,1
399950,4,2.5,2
322000,3,1,1
430000,2,1.5,1
307000,3,1.75,1
194000,3,1.5,1
180000,3,1,1
465000,4,2.25,1
722500,4,2.5,2
470450,2,1,1
280000,3,2.5,2
176250,4,2,1
560000,5,1,1.5
830000,3,2.5,2
276900,2,1,1
625000,3,1.75,2
1015000,4,2.5,2
463500,1,1,1
485000,3,2.5,2
272000,3,2,1
305000,2,1,2
760000,3,2.5,1
387500,2,1,1
352000,4,2.5,2
507000,3,1.75,1
156000,3,1,1
580000,3,3.25,3
630000,4,2.5,1
275000,5,1.5,1
835000,5,4,1
340000,4,2.5,2
329350,2,1,1
1480000,3,3.5,2
475000,3,1,1
719950,3,2.25,3
235000,1,1,1
875000,3,1.5,1
380000,4,1.75,1
325000,3,2.25,1.5
475000,4,2.5,2
152900,1,1,1
210000,2,2,1
350000,4,1,1
505000,3,2.5,2
464900,4,2.25,1
650000,3,2,1
369950,2,2.75,2
250000,3,2.5,2
320000,3,2.5,2
2532000,4,4.25,1
340000,4,2.25,2
440000,2,1.5,1.5
219950,3,1,1
940000,4,3,1
399950,4,1.5,1.5
1568000,3,2.75,1
528000,4,1.75,1
545000,4,1.75,1
575000,2,2,1
235000,4,2.75,1
272000,3,2.5,2
380000,4,1.75,1
195000,3,1,1.5
297000,3,2.5,2
349000,4,2.5,2
320000,2,1,1
319990,4,1.5,1
439900,2,2,1.5
429000,3,3.25,2
272500,3,2,1
400000,4,2,1
462000,5,2,1.5
510000,2,1,1
550000,3,2.5,2
150000,3,1,1
460000,3,2.5,1
632500,4,2.5,2
361000,3,1.75,1
437000,3,2.25,2
370000,6,2.75,1
884250,4,2.5,2
225000,3,1,1
235000,2,1,1
767500,6,3.5,2
1200000,3,1.75,1.5
715000,3,2.5,2
417000,4,2.25,1
199000,3,1,1
875000,5,2.5,2
545000,4,1.5,1.5
192500,2,1,1
822500,3,2.5,2
800000,4,2.5,1
1250000,3,2.5,2
3850000,4,4.25,2
295000,3,2.5,2
419000,2,1.75,1
1195000,5,3.25,1
750000,4,2.75,2
502000,4,1.5,1
1025000,3,1.75,1
398500,3,1,1.5
700000,2,1.5,1.5
248000,5,1.5,1
800000,4,2,1
383000,4,2.5,2
688000,4,3,1.5
521000,3,2,1
365000,2,1,1
491000,3,2,1
643000,3,2.75,1
279000,3,2.5,1
583500,4,1,1.5
310000,3,2.5,2
310000,3,1.75,1
280000,3,1,1
272000,4,2.5,2
870000,4,3,1.5
307000,3,2,1
490000,2,1.5,1
399950,3,2,1
1635000,5,3.5,1
989000,5,4.5,2
264950,4,1.75,1
491500,4,2.75,1
345000,3,2.25,2
339900,4,1.75,1
852000,3,3,2
585000,5,3.5,1
723000,4,2,1
594000,3,2.25,2
405000,2,1.5,2
725500,4,2.5,2
800000,2,1,1
1325000,3,3.75,1
180500,3,2.5,2
325000,3,2.5,2
235000,3,1.75,1
330000,2,1,1
678500,3,2,1
463000,4,2.5,2
250000,2,1,1
655000,3,2,1.5
239900,4,2.25,1
185000,3,1,1
1735000,4,2.25,2
251700,3,2.25,1
400000,4,2,1
735000,4,1.75,1
1700000,5,2,2
82500,2,1,1
765000,4,4,2
292500,4,1.75,1
270000,3,2.25,1
415000,2,1,1
950000,4,1.75,1
353000,3,2.75,2
670950,3,2.5,3
280950,3,1.75,1
585000,3,1.75,1
525000,2,1.5,1
605000,3,1.75,1
1010000,4,3.5,2
245990,3,1,1
535000,4,2.25,2
410000,1,1.5,1
550000,3,2.5,2
665000,3,1.75,1
455000,3,1,1
440000,4,1,1.5
332000,3,2.25,1
280000,3,2.5,2
570000,3,3.5,2
250000,3,1,1
238000,2,1,1
265000,3,1,1
306000,3,1,1
345000,5,2.75,1
765000,4,2.5,1
346300,4,2.5,2
342500,3,2,1
501000,4,2.25,2
270000,3,2.5,1
638000,3,1,1.5
460000,3,1.75,1
760000,4,1.75,1
1085000,3,2.5,1
234000,3,1,1
1650000,3,2.75,2
488000,5,2,1.5
1550000,5,2.5,2
499000,4,3,2
150000,3,1,1
333000,4,2.5,2
700000,4,2.75,1
275000,4,1,1.5
330000,3,2.5,1
360000,4,2,1
467000,3,1,1.5
568000,3,2.5,1
605000,5,2.25,2
750000,4,2.75,2
760000,3,2.75,2
265000,3,1.75,1
490000,3,1.75,1
360000,4,2.5,2
311750,4,2.25,1
399000,3,2.25,1
347000,4,2.5,2
1680000,4,3.75,2
585000,4,2.5,2
340000,4,2.5,2
612000,3,2.5,2
230000,2,1.75,2
604000,4,2.5,2
250000,3,1.75,1
258500,3,2,1
783000,4,2.75,1
1050000,5,2.25,1
760000,4,2.5,2
276000,3,1,1
550000,4,2,1
398000,4,1,1.5
775000,3,3,1.5
1027500,4,3,2
327000,4,1,1.5
564500,4,2.75,2
782000,4,1.75,1.5
398000,4,2.5,2
257000,3,1.75,1.5
235000,4,2,2
453000,4,2.75,1
535000,2,1,1
275000,3,2.5,2
665000,3,2.5,2
670000,4,2.75,1
465000,3,1.75,1
210000,3,1.5,1
265000,4,2.5,2
426000,2,2.5,2
529219,4,2.25,1
600000,3,2.25,1.5
875000,5,3.5,2
608000,4,3,1
220000,3,1,1
1760000,4,5,1
295450,3,2,1
315000,2,1,1
205000,4,2,1
310000,3,1.5,1
1000000,5,1,1.5
525000,4,2.5,2
284000,4,1.75,1
510000,3,1.75,1
405000,2,1,1
509950,3,2.5,2
600000,4,2.25,2
990000,4,3.75,2
280005,3,1.5,1
700000,3,1.75,1
330000,3,1,1
340000,2,1,1
468000,2,2.5,2
1339000,4,2.5,2
515000,3,1.75,1
245000,4,2,1
265000,3,2.5,1
372400,3,2.5,2
390000,3,1.5,1
208000,3,1,1
273000,2,0.5,1
455000,5,3.5,2
270000,4,2.5,2
618000,4,2.25,1
213550,3,2.5,2
210000,5,1.75,2
2750000,5,4,2
403500,4,2.75,1
235000,3,1.5,1
287500,3,2,1
546800,4,1.5,1
183000,3,1.75,1
560000,3,2,1
299500,3,1,1
610000,4,2.25,1
288350,3,1.5,1
500000,2,1,1
625000,4,2.75,1
418000,2,1.5,2
660000,3,3,2
775000,4,2.5,2
429500,3,2.75,1
569000,3,2,1.5
250000,4,2,1
225000,3,1.5,1
530000,4,2.75,1
306000,3,1,1
517100,3,1.75,1
354950,3,1.75,1
348000,3,1.5,1
522250,4,2.5,1
275000,3,2.5,1
390000,3,1.5,1
260000,3,1.5,1
585000,5,2.75,1.5
605000,5,2.75,1.5
342000,4,2.5,2
900000,5,3,2
252000,3,1.75,1
357000,3,1.75,1
370000,3,1,1
322500,3,1,1
210000,2,2,2
290000,2,1,1
860000,4,3.25,2
302000,6,2,1.5
369160,4,2.25,2
1185000,4,2.75,2.5
993000,4,2,2
380000,6,2,1
635000,4,2,1
260000,3,1,1
243000,2,1,1.5
1400000,4,2.5,2
665000,4,2.5,1
898000,5,2.25,2
583000,4,2.75,1
429000,4,1.75,2
471000,3,2.5,2
1810000,3,3.5,2
739500,3,3.25,2
450000,3,1.5,1
552500,3,1,1
437000,4,1.75,1
270000,4,2,1.5
226740,3,1.5,1
446500,4,2.5,1
283000,3,2,2
445000,4,1.75,1.5
250000,2,1,1
307000,3,1,1
315000,4,2.75,1
555000,3,3,1.5
264900,4,2.5,1
510000,3,2,1
328000,4,2.5,2
358000,4,2.5,2
325000,3,2.5,2
1365000,2,3.25,3
230000,4,2,1
545000,3,2,1
705380,3,2.5,2
459000,5,2.5,1
815000,4,2.25,2
495000,6,5,2
520000,3,2.5,2.5
430000,2,1.5,3
255000,4,2.5,2
588000,3,2,2
350000,3,1,1
625000,4,2.75,1
172500,2,2,1
554000,3,2,1.5
775000,4,2.5,2
1187500,4,3.5,2
618000,3,2.75,2
305000,4,1,1.5
232000,3,2,1
262000,4,2.5,2
234000,3,1,1
500000,4,2.75,1
278000,3,1,1
230000,5,1,1
500000,4,1.75,1
366500,4,2.75,1
665000,6,3,2.5
1101000,3,1.5,2
575000,2,1.75,1
674750,4,2.5,2
719000,5,2,1
482000,3,1.75,1
254000,2,1,1
443725,3,1.75,1
575000,4,2.5,2
469000,3,2.25,1
175000,2,1,1
437000,5,2,1
550000,4,3,1
172040,3,2.25,1
363000,3,2,1
282000,3,2.25,2
400000,6,2,2
650000,5,3.5,2
365000,3,2.5,2
269950,4,2.5,2
260000,2,1,1
193000,3,1.5,1
340000,4,2.25,2
900000,4,3.25,2
371000,3,2.5,2
592000,3,2.5,2
300000,3,2.5,2
449950,4,3,2
299500,3,2.5,2
995000,4,2.25,1
335000,4,1.75,1
280000,4,2.25,1
446000,4,2.25,1
1544500,4,2.75,1
325000,3,1,1
450000,3,1.75,1
322500,4,2.5,2
453000,3,1,1
655000,4,2.5,2
603000,3,2.25,2
235000,4,1,1.5
968933,4,3.5,2
1015000,3,3.5,1
435000,4,2.25,2
242000,3,2,1
487000,6,3.25,2
810000,4,2.75,2
625000,3,2.5,1
165000,3,1.5,1
335000,3,1,1
286700,3,1,1
699000,2,1.5,1
280000,3,1.75,1
580000,4,2.5,2
754800,2,2.5,2
525000,4,2.5,2
562000,3,1.75,1
575000,4,1.75,1
808900,5,2.5,2
992000,3,2.25,1
335000,3,2.5,2
473000,3,2.75,1
350000,4,2.75,1
1600000,5,2.5,2.5
305500,3,1,1
306000,2,1,1
233000,2,2.25,2
490000,3,1.75,1
445000,4,2.5,2
355000,3,2.25,1
360000,2,2,1
737500,3,1.75,2
985000,3,3.5,2
349950,2,3.25,2
520000,4,2.5,2
355950,4,2.5,1
485000,5,2.5,2
143000,3,1,1
3278000,2,1.75,2.5
355000,3,1,1
1126000,5,3.5,2
200000,5,1.75,1
913000,4,2.5,2
1600000,3,2.5,1
409900,2,2.5,2
265000,4,1,1
740000,5,3,1
306000,4,2.5,2
381000,3,2.5,2
1220000,3,3.25,2
1050000,3,3.5,1
408000,2,1,1
739900,5,2.5,2
674250,4,2.5,1
438400,2,1,1
1700000,5,5,2
703000,3,2,1.5
262000,3,1.75,1
353000,3,2,1
500000,4,2.5,2
1280000,4,2.5,1.5
332000,4,2.5,2
824000,4,2.5,1
290000,4,2,1
700000,3,2.5,2
550000,2,1,1
549000,2,1,1.5
1865000,4,2.5,1
858000,4,2.25,2
345000,2,1,1
340000,4,1.75,2.5
1215000,4,2.25,2.5
275000,3,2.25,3
405000,3,1,1
432500,3,2,2
236500,4,1,1.5
679000,4,1.5,1.5
543000,4,2.5,2
294000,3,1,1
340500,3,1.75,1
1012000,4,2.5,2
335000,2,2,1
425000,3,2,1
353000,3,2.5,2
540000,3,2.5,2
640000,5,3.5,2
339950,3,1,1
195000,3,1.75,1
322000,3,1.75,1
660000,4,1.75,1
280000,6,3,2
300000,6,3,2
207500,3,1,1
195000,3,1.5,1
700000,3,2,1
560000,4,1.75,1
260000,3,1.75,1
575000,3,1.75,1
475000,3,2.5,2
285000,3,1.75,1
753888,4,2.5,2
650000,3,2.5,2
620000,3,2.25,1.5
526000,3,1.75,1
155000,2,1,1
342000,4,2,1
390000,3,1.75,1
685000,3,2.75,2
608000,4,2.5,2
179900,2,1,1
1245000,6,3.25,2
166000,3,1,1
462000,3,1.5,1.5
545000,4,2.5,2
415000,3,1,1.5
269000,3,2.5,2
356500,4,2.5,2
225000,3,1,1
175000,2,1,1
549000,5,2.5,2
535000,3,2.75,2
627000,4,2.25,1
565000,3,2,2.5
392450,4,2,1
509000,2,2,1
340000,3,2.5,1
537000,3,2.5,1
865000,4,3,2
358000,2,1,1
595000,4,2.25,1.5
661000,4,2.5,2
419950,3,2.25,1
490000,4,3.5,2
525000,2,1,1
350000,3,2,3
552500,3,2.5,2
210000,3,1,1
390000,3,2.5,2
336800,5,1.75,1.5
465000,3,2.5,2
299900,4,2.5,2
715000,3,3.25,2
235000,4,2.5,1
276000,3,2.5,2
265000,4,1.5,1
425000,3,1.75,1
313000,4,2.5,2
715000,3,2.5,1
265000,3,2.25,2
646000,3,2.75,2
175000,3,1,1
649000,3,2.5,1
785000,3,2.75,1
890000,4,2.75,1
612000,3,3,1
330000,4,2.5,2
493000,3,2.25,1
1600000,4,2.25,1
1620000,4,3,1
1650000,4,3,1
499000,3,2.5,2.5
603500,6,2.75,1
530000,2,1.5,1
895000,5,2.5,1
267345,4,2.25,1
275000,3,2.5,2
439950,3,1.75,1
455000,3,2.25,2
630000,3,1.75,1
690000,3,2.5,2
212000,4,1.75,1
231500,4,2.25,1
1237500,4,3.25,2
378500,3,2.5,2
482000,4,2.5,2
695000,2,1,1
965000,4,2.5,2
675000,3,1.75,1
387000,3,1.5,1
347500,4,2.75,2
385000,3,2,1
265000,3,1,1
406000,3,1,1
134000,2,1.5,2
415000,3,1,2
375000,3,1.75,1
620000,4,2.5,2
337500,5,2.5,2
565000,3,2.5,1
399500,3,1.75,2
1065000,2,1.75,2
352500,3,2,1
259000,3,2,1
320000,2,1,1
733000,3,2.5,2
381500,2,1,1
343000,2,1,1
205500,2,1,1
525000,3,2,1
300000,3,1.75,1
299000,2,1,1
561000,4,2.5,2
450000,3,1,1.5
540000,4,2.5,2
379000,3,2.5,2
230000,3,1,1
399950,3,2.5,2
355000,5,2.5,2
580000,4,2.25,1
700000,3,2,1.5
279900,3,1.75,1
210000,3,1,1
1165000,3,3,2
290300,2,1,1
1599950,5,4.5,2
490000,3,1,1.5
606000,4,2.5,2
359950,3,1,1
677100,3,2,1
465000,3,2,1
4500000,5,5.5,2
500000,3,2,1
455000,2,1,1
705000,6,2,1.5
420000,3,2.5,1
169575,3,1,1
250000,3,1,1
530000,3,2.25,1
590000,5,3.25,1
257500,3,1.75,1
415000,3,1,1
